zdaid;zdaversion;zdacreated;zdachanged;zdaname;zdaxepsg2154;zdayepsg2154;zdcid;zdapostalregion;zdatown;zdatype
49731;49731-68986;2014-12-29T15:31:51+00:00;2024-08-02T16:30:30+00:00;Boulogne;670199;6873735;68986;77294;Mitry-Mory;onstreetBus
58645;58645-73927;2014-12-29T15:31:51+00:00;2024-08-02T16:30:30+00:00;Berlioz;670531;6871379;73927;77514;Villeparisis;onstreetBus
56733;56733-69151;2014-12-29T15:31:51+00:00;2024-08-02T16:30:30+00:00;La Baste;683527;6877520;69151;77364;Le Plessis-aux-Bois;onstreetBus
423759;781027-781029;2016-08-01T21:25:07+00:00;2024-08-02T16:30:30+00:00;Mairie;689770;6876217;423760;77358;Penchard;onstreetBus
46315;1307614-1307615;2014-12-29T00:00:00+00:00;2024-08-01T18:29:45+00:00;Désiré Bois;661314;6846650;63187;91191;Crosne;onstreetBus
47799;765306-1382733;2014-12-29T00:00:00+00:00;2024-08-01T18:29:45+00:00;Gymnase Maurice Baquet;658689;6843566;62728;91657;Vigneux-sur-Seine;onstreetBus
47996;47996-60967;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Jonquilles;657188;6841918;60967;91201;Draveil;onstreetBus
47985;47985-60902;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Ermitage;658471;6841025;60902;91201;Draveil;onstreetBus
47981;47981-1428032;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Châtillon;655686;6842868;422931;91201;Draveil;onstreetBus
47979;47979-62732;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Château des Sables;657790;6843681;62732;91201;Draveil;onstreetBus
47970;47970-1428032;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Beaumont;655671;6842809;422931;91201;Draveil;onstreetBus
56413;1009981-1011257;2014-12-29T00:00:00+00:00;2024-08-01T18:29:45+00:00;Jean-Paul Sartre;665213;6844481;67475;91215;Épinay-sous-Sénart;onstreetBus
56421;56421-67521;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Henri Dunant;665247;6845419;67521;94075;Villecresnes;onstreetBus
56460;56460-67524;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Franche Comté;664966;6845400;67524;91114;Brunoy;onstreetBus
56467;56467-62902;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Glaises;662752;6844500;62902;91114;Brunoy;onstreetBus
56479;56479-1206894;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Collège Pasteur;662820;6844763;62954;91114;Brunoy;onstreetBus
45765;45765-1639594;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Ami Louis;661066;6844360;420736;91421;Montgeron;onstreetBus
56401;56401-67420;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Mairie;665404;6843316;67420;91097;Boussy-Saint-Antoine;onstreetBus
56408;56408-67498;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Nungesser;664121;6844978;67498;91114;Brunoy;onstreetBus
56533;56533-72798;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Les Pierreux;667393;6843422;72798;94056;Périgny;onstreetBus
56554;56554-62600;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Jean Clauzel;667551;6842542;62600;91631;Varennes-Jarcy;onstreetBus
45843;1327996-1327997;2014-12-29T00:00:00+00:00;2024-08-01T18:29:45+00:00;Strathkelvin / Tarterêts;660408;6835628;60368;91174;Corbeil-Essonnes;onstreetBus
56582;1306726-1306727;2014-12-29T00:00:00+00:00;2024-08-01T18:29:45+00:00;Les Arcades;663097;6847024;63220;91691;Yerres;onstreetBus
56598;56598-63121;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Hôpital Privé du Val d'Yerres;662937;6845927;63121;91691;Yerres;onstreetBus
44577;44577-62634;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Pyramide;662544;6842836;62634;91114;Brunoy;onstreetBus
56522;1332770-1332771;2014-12-29T00:00:00+00:00;2024-08-01T18:29:45+00:00;Croix aux Coq;659815;6844911;62960;91421;Montgeron;onstreetBus
56527;56527-62827;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Jean Moulin;659781;6844156;62827;91421;Montgeron;onstreetBus
56499;1320208-1320209;2014-12-29T00:00:00+00:00;2024-08-01T18:29:45+00:00;Hôtel de Ville;664300;6844072;67456;91215;Épinay-sous-Sénart;onstreetBus
473561;1368544-69671;2019-03-18T00:00:00+00:00;2024-08-01T18:29:45+00:00;Villeneuve Triage;658672;6849612;69671;94078;Villeneuve-Saint-Georges;onstreetBus
53859;53859-67504;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Cimetière;663872;6844998;67504;91114;Brunoy;onstreetBus
53863;53863-72821;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;ZA Perdrix;667437;6845572;72821;94047;Mandres-les-Roses;onstreetBus
482486;1307412-1183471;2021-07-28T14:20:34+00:00;2024-08-01T18:29:45+00:00;Monttessuy;654700;6843240;478505;91326;Juvisy-sur-Orge;onstreetBus
48051;48051-62854;2014-12-29T15:31:51+00:00;2024-08-01T18:29:45+00:00;Place Anatole France;658167;6844239;62854;91657;Vigneux-sur-Seine;onstreetBus
48038;765310-765311;2014-12-29T00:00:00+00:00;2024-08-01T18:29:45+00:00;Les Iris;657910;6844339;62864;91657;Vigneux-sur-Seine;onstreetBus
45074;45074-62360;2014-12-29T15:31:51+00:00;2024-08-01T18:12:09+00:00;Yvernailles;694069;6835392;62360;77010;Aubepierre-Ozouer-le-Repos;onstreetBus
56183;56183-67690;2014-12-29T15:31:51+00:00;2024-08-01T18:12:09+00:00;La Gonière;690080;6850804;67690;77229;La Houssaye-en-Brie;onstreetBus
56197;1350674-1350673;2014-12-29T00:00:00+00:00;2024-08-01T18:12:09+00:00;Stade;687521;6852191;67744;77336;Neufmoutiers-en-Brie;onstreetBus
56269;56269-67636;2014-12-29T15:31:51+00:00;2024-08-01T18:12:09+00:00;Hameau de Ville;684795;6849082;67636;77470;Tournan-en-Brie;onstreetBus
56293;1439858-1439857;2014-12-29T00:00:00+00:00;2024-08-01T18:12:09+00:00;Le Calvaire;690096;6850463;67677;77229;La Houssaye-en-Brie;onstreetBus
43569;43569-62369;2014-12-29T15:31:51+00:00;2024-08-01T18:12:09+00:00;La Noue;693565;6835579;62369;77010;Aubepierre-Ozouer-le-Repos;onstreetBus
42378;42378-67527;2014-12-29T15:31:51+00:00;2024-08-01T18:12:09+00:00;Boulevard Hardy;689800;6845403;67527;77192;Fontenay-Trésigny;onstreetBus
486793;1456893-1456897;2023-02-23T13:58:38+00:00;2024-08-01T18:12:09+00:00;Courgousson;690423;6836546;486794;77010;Aubepierre-Ozouer-le-Repos;onstreetBus
49267;49267-62577;2014-12-29T15:31:51+00:00;2024-08-01T18:12:09+00:00;Maison Médicale;677887;6841725;62577;77127;Coubert;onstreetBus
49318;49318-62275;2014-12-29T15:31:51+00:00;2024-08-01T18:12:09+00:00;Les Bordes;680235;6832265;62275;77145;Crisenoy;onstreetBus
49311;1182314-1182315;2014-12-29T00:00:00+00:00;2024-08-01T18:12:09+00:00;Fleury Sablons;697858;6836997;62438;77135;Courpalay;onstreetBus
49306;49306-1232798;2014-12-29T15:31:51+00:00;2024-08-01T18:12:09+00:00;Victor Hugo;706015;6857200;67947;77131;Coulommiers;onstreetBus
49346;49346-62231;2014-12-29T15:31:51+00:00;2024-08-01T18:12:09+00:00;Mairie Annexe;699272;6831056;62231;77211;Grandpuits-Bailly-Carrois;onstreetBus
49496;1326374-1326375;2014-12-29T00:00:00+00:00;2024-08-01T18:12:09+00:00;Barneau;678876;6837869;62453;77455;Soignolles-en-Brie;onstreetBus
49503;49503-67431;2014-12-29T15:31:51+00:00;2024-08-01T18:12:09+00:00;Place de la Mairie;705918;6843173;67431;77486;Vaudoy-en-Brie;onstreetBus
463654;1030604-1030606;2019-02-12T09:26:40+00:00;2024-08-01T07:33:33+00:00;Route de la Terrasse;658614;6857891;463655;75112;Paris 12e;onstreetBus
43381;43381-69529;2014-12-29T15:31:51+00:00;2024-07-31T14:18:47+00:00;Hôpital Jean Rostand;641376;6858158;69529;92072;Sèvres;onstreetBus
488659;1497600-1567557;2023-10-31T18:24:54+00:00;2024-07-30T18:23:20+00:00;Barbusse;640744;6870066;491442;78311;Houilles;onstreetBus
488661;1497606-1567577;2023-10-31T18:24:56+00:00;2024-07-30T18:23:20+00:00;Guimier;639696;6870115;491445;78311;Houilles;onstreetBus
488648;1497564-1567580;2023-10-31T18:24:43+00:00;2024-07-30T18:23:20+00:00;Metz;639988;6869848;491446;78311;Houilles;onstreetBus
44907;1567609-1567610;2014-12-29T15:31:51+00:00;2024-07-30T18:23:20+00:00;Sainte-Honorine;638228;6868268;64675;78418;Montesson;onstreetBus
54634;54634-64893;2014-12-29T15:31:51+00:00;2024-07-30T18:23:20+00:00;Marronniers;635909;6870957;64893;78396;Le Mesnil-le-Roi;onstreetBus
54622;54622-65123;2014-12-29T15:31:51+00:00;2024-07-30T18:23:20+00:00;Wagram;637931;6872768;65123;78358;Maisons-Laffitte;onstreetBus
53756;53756-64580;2014-12-29T15:31:51+00:00;2024-07-30T18:23:20+00:00;Carrières Bellevue;638551;6866923;64580;78146;Chatou;onstreetBus
53754;53754-64556;2014-12-29T15:31:51+00:00;2024-07-30T18:23:20+00:00;Berthelot;638413;6866479;64556;78146;Chatou;onstreetBus
53849;53849-64630;2014-12-29T15:31:51+00:00;2024-07-30T18:23:20+00:00;Belgique Belloy;635977;6867567;64630;78650;Le Vésinet;onstreetBus
54519;54519-65126;2014-12-29T15:31:51+00:00;2024-07-30T14:56:22+00:00;Mairie Annexe;631498;6872846;65126;78005;Achères;onstreetBus
54518;54518-65256;2014-12-29T15:31:51+00:00;2024-07-30T14:56:22+00:00;Mairie;631798;6873812;65256;78005;Achères;onstreetBus
54517;54517-65345;2014-12-29T15:31:51+00:00;2024-07-30T14:56:22+00:00;Les Souches;631208;6874429;65345;78005;Achères;onstreetBus
54521;54521-65314;2014-12-29T15:31:51+00:00;2024-07-30T14:56:22+00:00;Les Maraichers;631141;6874276;65314;78005;Achères;onstreetBus
54528;54528-65282;2014-12-29T15:31:51+00:00;2024-07-30T14:56:22+00:00;Poste;631959;6874009;65282;78005;Achères;onstreetBus
488468;1493256-1454920;2023-08-24T11:50:43+00:00;2024-07-29T14:34:14+00:00;République / Périer;649839;6857328;70508;92049;Montrouge;onstreetBus
485905;1435828-1435836;2022-08-29T14:37:06+00:00;2024-07-29T14:06:04+00:00;Jeanne d'Arc;637667;6815387;485907;91223;Étampes;onstreetBus
43661;43661-59530;2014-12-29T15:31:51+00:00;2024-07-29T14:06:04+00:00;Le Puits;659843;6815266;59530;91408;Moigny-sur-École;onstreetBus
485642;1430105-1433957;2022-08-10T10:35:51+00:00;2024-07-29T14:06:04+00:00;Salle Polyvalente;657191;6821124;485835;91412;Mondeville;onstreetBus
485627;1430030-1430032;2022-08-10T10:35:18+00:00;2024-07-29T14:06:04+00:00;Chemin Papillon;645452;6814821;485628;91100;Bouville;onstreetBus
50042;50042-59482;2014-12-29T15:31:51+00:00;2024-07-29T14:06:04+00:00;Mairie;645533;6812032;59482;91508;Puiselet-le-Marais;onstreetBus
50051;50051-59475;2014-12-29T15:31:51+00:00;2024-07-29T14:06:04+00:00;Maison Rouge;648238;6811535;59475;91629;Valpuiseaux;onstreetBus
50008;50008-59421;2014-12-29T15:31:51+00:00;2024-07-29T14:06:04+00:00;Mairie;649590;6804871;59421;91137;Champmotteux;onstreetBus
50014;50014-59607;2014-12-29T15:31:51+00:00;2024-07-29T14:06:04+00:00;Les Bons Amis;660963;6816706;59607;91195;Dannemois;onstreetBus
51604;51604-59465;2014-12-29T15:31:51+00:00;2024-07-29T14:06:04+00:00;Marché;653928;6810289;59465;91359;Maisse;onstreetBus
45974;45974-70067;2014-12-29T15:31:51+00:00;2024-07-29T13:24:53+00:00;Thorelle;650279;6853884;70067;92014;Bourg-la-Reine;onstreetBus
421844;753508-1568424;2016-03-08T10:54:00+00:00;2024-07-29T12:41:19+00:00;Marché;647909;6844304;62867;91345;Longjumeau;onstreetBus
59125;1326570-1326581;2014-12-29T00:00:00+00:00;2024-07-29T09:46:17+00:00;Centre Commercial;659367;6867496;482718;93008;Bobigny;onstreetBus
45685;45685-71234;2014-12-29T15:31:51+00:00;2024-07-26T15:29:04+00:00;Payenne;653192;6862086;71234;75104;Paris 4e;onstreetBus
43588;43588-658453;2014-12-29T15:31:51+00:00;2024-07-26T15:25:27+00:00;La Tour-Maubourg - Saint-Dominique;649402;6862441;415749;75107;Paris 7e;onstreetBus
42527;828118-828119;2014-12-29T00:00:00+00:00;2024-07-26T14:35:07+00:00;Champgoulin;718826;6854662;67827;77240;Jouy-sur-Morin;onstreetBus
49482;49482-67906;2014-12-29T15:31:51+00:00;2024-07-26T14:19:28+00:00;Moulin du Pont;717296;6856127;67906;77432;Saint-Rémy-la-Vanne;onstreetBus
49256;1595298-1595299;2014-12-29T00:00:00+00:00;2024-07-26T13:30:19+00:00;Pot d'Etain;713296;6856837;67929;77106;Chauffry;onstreetBus
491168;1560976-1549389;2024-03-21T07:05:04+00:00;2024-07-25T05:15:26+00:00;Andrésy;630003;6875593;65542;78138;Chanteloup-les-Vignes;onstreetBus
474354;1115642-71808;2019-04-17T00:00:00+00:00;2024-07-24T15:20:48+00:00;Gambetta - Japon;655969;6862962;71808;75120;Paris 20e;onstreetBus
45883;45883-70458;2014-12-29T15:31:51+00:00;2024-07-18T09:56:17+00:00;Rue d'Arcueil;651675;6856968;70458;94037;Gentilly;onstreetBus
50316;50316-71851;2014-12-29T15:31:51+00:00;2024-07-18T09:18:37+00:00;Stalingrad;658064;6863745;71851;93006;Bagnolet;onstreetBus
58726;58726-841080;2014-12-29T15:31:51+00:00;2024-07-17T14:09:24+00:00;Oberkampf - Richard Lenoir;653826;6862827;71803;75111;Paris 11e;onstreetBus
45626;1351830-1351829;2014-12-29T00:00:00+00:00;2024-07-17T13:11:50+00:00;Ménilmontant - Pelleport;655927;6863597;71844;75120;Paris 20e;onstreetBus
45403;45403-71310;2014-12-29T15:31:51+00:00;2024-07-17T12:11:22+00:00;Lauriston;647878;6863477;71310;75116;Paris 16e;onstreetBus
464021;1037635-1037636;2019-02-27T00:00:00+00:00;2024-07-16T16:59:14+00:00;Arago - Santé;651677;6859617;464022;75113;Paris 13e;onstreetBus
57739;57739-63469;2014-12-29T15:31:51+00:00;2024-07-16T05:09:35+00:00;Béarn;621764;6851754;63469;78383;Maurepas;onstreetBus
51508;870699-870700;2014-12-29T00:00:00+00:00;2024-07-15T07:33:05+00:00;Miramene;634090;6881529;66612;95218;Éragny;onstreetBus
473258;1578908-1091144;2019-03-12T00:00:00+00:00;2024-06-27T14:34:14+00:00;Gare de Coignières;620672;6849856;63369;78168;Coignières;onstreetBus
58830;58830-74017;2014-12-29T15:31:51+00:00;2024-06-27T12:44:59+00:00;Combattants;667919;6872490;74017;93078;Villepinte;onstreetBus
57425;57425-73517;2014-12-29T15:31:51+00:00;2024-06-27T12:32:19+00:00;8 mai 1945;668503;6872821;73517;93073;Tremblay-en-France;onstreetBus
57429;57429-73563;2014-12-29T15:31:51+00:00;2024-06-27T12:31:49+00:00;Maison d'Arrêt;667190;6874220;73563;93078;Villepinte;onstreetBus
45613;45613-71895;2014-12-29T15:31:51+00:00;2024-06-26T15:52:49+00:00;Louise Thuliez;655719;6864382;71895;75119;Paris 19e;onstreetBus
463918;1320930-1347716;2019-02-22T00:00:00+00:00;2024-06-26T15:52:49+00:00;Faidherbe - Chaligny;654879;6861257;74001;75112;Paris 12e;onstreetBus
470803;1073784-841014;2019-03-07T18:02:49+00:00;2024-06-26T08:10:07+00:00;Champbenoist Poigny;721304;6827250;62064;77379;Provins;onstreetBus
53284;53284-66753;2014-12-29T15:31:51+00:00;2024-06-25T15:28:50+00:00;Alligator;600598;6883187;66753;78437;Mousseaux-sur-Seine;onstreetBus
57424;57424-73481;2014-12-29T15:31:51+00:00;2024-06-24T12:14:04+00:00;Charpentier;666781;6871854;73481;93071;Sevran;onstreetBus
47001;47001-1442145;2014-12-29T15:31:51+00:00;2024-06-22T12:00:28+00:00;Lamartine;629621;6857110;64013;78242;Fontenay-le-Fleury;onstreetBus
48772;48772-60620;2014-12-29T15:31:51+00:00;2024-06-22T12:00:28+00:00;Les Moines;631821;6838456;60620;91338;Limours;onstreetBus
57919;57919-63356;2014-12-29T15:31:51+00:00;2024-06-22T12:00:28+00:00;Avenue de Noailles;622323;6849553;63356;78397;Le Mesnil-Saint-Denis;onstreetBus
42578;42578-63382;2014-12-29T15:31:51+00:00;2024-06-22T12:00:28+00:00;Château d'Eau;622901;6850201;63382;78644;La Verrière;onstreetBus
42511;1396771-1396772;2014-12-29T00:00:00+00:00;2024-06-22T12:00:28+00:00;Parc Maurice Leluc;631240;6855355;63856;78545;Saint-Cyr-l'École;onstreetBus
50387;828167-828168;2014-12-29T00:00:00+00:00;2024-06-20T16:42:49+00:00;Pierre Curie;657737;6863409;71830;93006;Bagnolet;onstreetBus
51621;51621-71883;2014-12-29T15:31:51+00:00;2024-06-19T09:13:26+00:00;Rue de Romainville;659639;6864237;71883;93063;Romainville;onstreetBus
491531;1571142-1575396;2024-05-22T18:34:32+00:00;2024-06-05T09:22:21+00:00;Alembert Carrel;657266;6861790;491694;93048;Montreuil;onstreetBus
45444;45444-71285;2014-12-29T15:31:51+00:00;2024-05-29T13:15:57+00:00;Georges Mandel - Trocadéro;647608;6862799;71285;75116;Paris 16e;onstreetBus
45560;45560-660423;2014-12-29T15:31:51+00:00;2024-05-29T08:25:11+00:00;Drevet;651642;6865261;71456;75118;Paris 18e;onstreetBus
42639;1187207-1177749;2014-12-29T00:00:00+00:00;2024-05-27T10:16:08+00:00;Cité;652107;6861852;71223;75104;Paris 4e;metroStation
52789;52789-62629;2014-12-29T15:31:51+00:00;2024-05-17T14:36:09+00:00;Victor Hugo;636966;6843003;62629;91275;Gometz-le-Châtel;onstreetBus
48389;48389-60822;2014-12-29T15:31:51+00:00;2024-05-17T14:30:28+00:00;Beaulieu;646181;6840014;60822;91665;La Ville-du-Bois;onstreetBus
43178;1570784-1119814;2014-12-29T00:00:00+00:00;2024-05-14T06:46:16+00:00;Persan - Beaumont;647306;6894441;67292;95487;Persan;railStation
43157;1570780-1086153;2014-12-29T00:00:00+00:00;2024-05-14T06:43:55+00:00;Mantes-la-Jolie;605142;6877374;65931;78361;Mantes-la-Jolie;railStation
46477;1570779-65663;2014-12-29T15:31:51+00:00;2024-05-14T06:43:12+00:00;Champ de Courses d'Enghien;648112;6875761;65663;95598;Soisy-sous-Montmorency;railStation
43127;1570777-73266;2014-12-29T15:31:51+00:00;2024-05-14T06:42:04+00:00;Le Chénay Gagny;667198;6864219;73266;93032;Gagny;railStation
412743;1570776-1274434;2017-10-20T00:00:00+00:00;2024-05-14T06:41:35+00:00;Saint-Denis;652048;6870738;72323;93066;Saint-Denis;railStation
43140;1570763-655235;2014-12-29T15:31:51+00:00;2024-05-14T06:32:43+00:00;La Courneuve - Aubervilliers;655015;6869543;72598;93027;La Courneuve;railStation
58705;58705-73988;2014-12-29T15:31:51+00:00;2024-05-07T12:41:32+00:00;Fauvettes;636976;6841814;73988;91275;Gometz-le-Châtel;onstreetBus
463576;1490001-1490002;2019-02-12T00:00:00+00:00;2024-05-07T10:09:03+00:00;Bibliothèque A. Chedid;647562;6861333;463577;75115;Paris 15e;onstreetBus
45347;45347-71119;2014-12-29T15:31:51+00:00;2024-05-03T17:33:15+00:00;Cauchy;646965;6860553;71119;75115;Paris 15e;onstreetBus
473634;1100994-741536;2019-03-19T00:00:00+00:00;2024-05-03T17:33:15+00:00;Monceau;649318;6864705;73671;75108;Paris 8e;onstreetBus
487011;1568701-1568702;2023-04-20T10:04:40+00:00;2024-05-03T12:03:19+00:00;Nanterre-La-Folie;643296;6866675;488087;92050;Nanterre;railStation
470996;1074515-999517;2019-03-07T18:12:06+00:00;2024-04-30T07:43:29+00:00;Le Val d'Or;642415;6862128;422067;92064;Saint-Cloud;onstreetBus
483901;1569389-1391541;2022-05-09T20:50:35+00:00;2024-04-29T16:39:16+00:00;Aimé Césaire;654413;6867781;72491;93001;Aubervilliers;metroStation
47793;47793-1435527;2014-12-29T15:31:51+00:00;2024-04-26T13:51:04+00:00;Abreuvoir;633988;6863413;64379;78372;Marly-le-Roi;onstreetBus
48235;48235-60658;2014-12-29T15:31:51+00:00;2024-04-24T12:44:38+00:00;Les Fonceaux;643820;6838670;60658;91458;Nozay;onstreetBus
48456;48456-60787;2014-12-29T15:31:51+00:00;2024-04-24T12:32:49+00:00;Noyers;644435;6839596;60787;91458;Nozay;onstreetBus
48253;48253-60638;2014-12-29T15:31:51+00:00;2024-04-19T10:30:59+00:00;Le Moulin à Vent;644715;6838506;60638;91425;Montlhéry;onstreetBus
485334;1419366-1567786;2022-07-22T14:30:38+00:00;2024-04-15T16:55:08+00:00;Océane;642682;6843001;491450;91666;Villejust;onstreetBus
491191;1561190-1564333;2024-03-21T12:26:58+00:00;2024-04-15T15:46:40+00:00;Croix Martin;651083;6880799;491317;95199;Domont;onstreetBus
491205;1561232-1561234;2024-03-21T12:27:09+00:00;2024-04-15T15:42:16+00:00;Longues Raies;651142;6882154;491206;95199;Domont;onstreetBus
47172;1454723-841088;2014-12-29T15:31:51+00:00;2024-04-15T11:46:06+00:00;Sainte-Colombe Septveilles / Place du Général de Gaulle;718765;6825486;61961;77404;Sainte-Colombe;onstreetBus
43363;1316154-1441589;2014-12-29T00:00:00+00:00;2024-04-12T13:25:36+00:00;Lycée Voillaume;664054;6871818;73488;93005;Aulnay-sous-Bois;onstreetBus
491213;1561255-1564397;2024-03-21T12:27:16+00:00;2024-04-11T14:18:05+00:00;Bretagne;650713;6881376;491327;95199;Domont;onstreetBus
46696;46696-1566510;2014-12-29T15:31:51+00:00;2024-04-11T13:30:53+00:00;Côte de Picardie;637513;6856886;491424;78646;Versailles;onstreetBus
47889;1108113-1106007;2014-12-29T00:00:00+00:00;2024-04-11T08:09:37+00:00;Saint-Rémy-lès-Chevreuse;631664;6845134;62978;78575;Saint-Rémy-lès-Chevreuse;railStation
47900;47900-655336;2014-12-29T15:31:51+00:00;2024-04-11T08:09:37+00:00;Val de Fontenay;662508;6861699;71718;94033;Fontenay-sous-Bois;railStation
58874;1085302-1085300;2014-12-29T00:00:00+00:00;2024-04-11T08:09:37+00:00;Bussy-Saint-Georges;678741;6859668;68105;77058;Bussy-Saint-Georges;railStation
58937;1119785-1119786;2014-12-29T00:00:00+00:00;2024-04-11T08:09:37+00:00;Noisy - Champs;669182;6860398;73163;93051;Noisy-le-Grand;railStation
474069;1107763-63029;2019-03-27T00:00:00+00:00;2024-04-11T08:09:37+00:00;Lozère;642068;6845374;63029;91477;Palaiseau;railStation
43175;1119802-1119803;2014-12-29T00:00:00+00:00;2024-04-11T08:09:37+00:00;Palaiseau - Villebon;643881;6845605;63067;91477;Palaiseau;railStation
43177;43177-1208846;2014-12-29T15:31:51+00:00;2024-04-11T08:09:37+00:00;Parc de Sceaux;649283;6852401;69906;92002;Antony;railStation
43125;1105902-1105900;2014-12-29T00:00:00+00:00;2024-04-11T08:09:37+00:00;Fontenay-aux-Roses;648050;6854397;70133;92032;Fontenay-aux-Roses;railStation
45877;1105940-1105938;2014-12-29T00:00:00+00:00;2024-04-11T08:09:37+00:00;Gentilly;651603;6857442;70543;94037;Gentilly;railStation
44500;44500-1804160;2014-12-29T15:31:51+00:00;2024-04-11T08:09:37+00:00;Port Royal;651348;6860205;71106;75105;Paris 5e;railStation
43228;43228-69622;2014-12-29T15:31:51+00:00;2024-04-11T08:09:37+00:00;Les Baconnets;647649;6849094;69622;92002;Antony;railStation
43186;43186-897147;2014-12-29T15:31:51+00:00;2024-04-11T08:09:37+00:00;Robinson;647194;6853590;427230;92071;Sceaux;railStation
43428;1565840-1565841;2014-12-29T15:31:51+00:00;2024-04-09T13:23:20+00:00;Jean Jaurès - Lorraine / Laumière;654695;6865277;482876;75119;Paris 19e;onstreetBus
44288;44288-63660;2014-12-29T15:31:51+00:00;2024-04-08T16:26:55+00:00;Paul Langevin;625801;6853381;63660;78621;Trappes;onstreetBus
